PC1,PC2,PC3,label_joint,auxiliary_type
-0.09224341,1.6015713,-0.23347521,2,evans
0.6506116,3.29951,-1.6879948,2,evans
5.1524844,1.4347243,-1.8300478,1,evans
-0.34992808,4.8614626,0.51184094,2,evans
-4.095468,-0.67468256,-1.971057,1,evans
3.990687,5.0970182,-1.4396641,3,evans
5.6526937,1.9254153,0.68522054,1,evans
2.7505343,3.8533466,-0.7591867,2,evans
3.7258346,4.309999,-0.5941867,2,evans
0.9856189,3.457464,-2.24222,1,evans
5.812642,1.8895034,-1.660589,1,evans
4.7749267,-0.1224971,0.6147238,1,evans
4.778327,-0.13333532,0.6708572,1,evans
-1.4747113,-0.6728211,3.4217706,1,crimmins_thione
1.6056602,-1.2111118,-1.0190779,1,evans
-4.237844,-2.8793664,-0.22506197,1,evans
-5.348182,-2.8771865,2.0564573,1,evans
4.9049525,-0.040192273,-2.2456498,0,evans
0.61531466,3.3909051,-1.8756045,3,evans
-2.4247417,0.54863334,-0.52540755,2,evans
3.8884952,-1.1943141,-1.0411707,0,evans
1.812459,-3.2879658,-1.3742514,0,evans
-0.6837026,-2.9785988,-0.50369227,0,evans
1.9323786,-2.5592878,-1.3545687,3,evans
0.7247566,2.5923789,-2.4376957,0,evans
2.2930937,-0.95188016,1.7146463,2,evans
3.4242632,-1.8492557,-0.5077417,0,evans
3.9095652,-0.64440376,-1.9237496,2,evans
0.067099154,-2.88244,0.53876346,2,evans
-4.9220033,-3.0793703,-1.7350945,1,evans
-3.7441337,5.380875,3.6651843,1,crimmins_oxathione
-0.060668476,2.7589076,-2.1747665,3,evans
6.001541,2.3387647,-1.6230086,1,evans
-0.8429213,2.0537434,1.3752588,2,evans
-1.5258265,1.7503412,2.2523088,2,evans
-1.5273844,1.7496271,2.2518406,2,evans
-0.42205054,4.4896374,0.56776935,2,evans
4.6642375,1.4072591,-1.7127472,1,evans
0.27280885,-2.1822746,-1.5111318,0,crimmins_thione
-3.4373674,-1.9681637,1.6807461,1,evans
-3.5449195,-1.9444854,1.7905858,1,evans
-3.7094696,-1.3847369,1.0516069,1,evans
1.3712908,-1.3648663,-1.9776093,2,evans
-1.7760341,-3.0519898,3.664568,0,evans
2.2573612,3.828195,-1.9431335,3,evans
8.741222,1.9747427,0.9344059,1,evans
1.1198719,1.8601022,-2.6012497,2,evans
2.0916967,-1.5418568,8.799358,2,evans
0.5065731,-2.4711714,1.0958312,0,evans
-0.15763141,-4.4102345,-0.9658366,0,evans
2.0997486,-5.1453714,0.42329067,3,evans
2.0997486,-5.1453714,0.42329067,3,evans
-1.634005,-0.0012945321,-2.474901,2,evans
2.8317635,-4.758364,0.8672591,2,evans
2.8317635,-4.758364,0.8672591,2,evans
0.17978403,-4.1378503,6.1133156,1,crimmins_oxathione
0.090560906,-7.381726,2.927498,1,crimmins_oxathione
2.391432,-5.095068,0.7034937,2,evans
2.391432,-5.095068,0.7034937,2,evans
-0.26054725,-4.4745536,5.949551,1,crimmins_oxathione
-0.3497707,-7.718429,2.7637334,1,crimmins_oxathione
-0.6091594,-4.561033,5.953666,1,crimmins_oxathione
-0.69838274,-7.8049088,2.7678494,1,crimmins_oxathione
3.2267265,-0.2623761,-1.5680522,2,evans
4.0461626,0.8858327,0.62830716,1,evans
1.6807326,2.504033,-1.1891233,2,evans
1.5502715,2.2033808,-2.5660245,1,evans
-1.6480188,-2.002257,3.9691455,1,evans
3.000612,-10.691856,12.026439,3,evans
-1.0784467,-0.08751961,-1.3489997,1,oppolzer
-1.5419667,0.9466758,-0.65621305,2,evans
-0.8584891,1.9283086,-2.3943083,2,evans
2.3776674,0.10171917,-1.4632378,1,evans
6.060101,2.0822623,-1.7667218,1,evans
-0.72702,2.234733,-2.3221538,3,evans
3.0596042,0.21536216,-2.2187338,0,evans
0.9678515,2.7855039,-2.1879084,0,evans
6.3220973,2.2576847,-1.7998742,1,evans
7.046231,-4.462856,7.350943,1,evans
7.4986634,1.6540229,-1.5924636,1,evans
-4.388123,-1.6597484,-2.6555488,1,evans
-5.3229628,-3.4731586,-0.14826608,2,evans
-2.6221766,-1.9048496,-2.6579278,2,evans
1.2771766,2.9956076,-1.6873175,1,evans
-3.6372912,-7.4874735,2.111024,2,evans
-4.6428356,-8.0437,4.5196033,3,evans
-0.7197386,1.9927961,-2.4545407,2,evans
2.9338434,-0.6971922,0.021651495,0,evans
0.6487584,-4.8102894,0.49862164,0,evans
6.079593,2.0994997,-1.7828761,1,evans
2.142297,4.172212,-2.028608,2,evans
1.4722099,5.9269786,2.621311,2,crimmins_thione
0.7628639,-0.115562305,-0.40232083,0,evans
2.9315705,3.075213,1.8226545,2,crimmins_thione
0.6907939,2.4416952,-0.13586599,2,evans
0.88533986,2.43912,-0.39558092,2,evans
3.3133492,-0.54741704,0.4700477,1,evans
-5.044576,1.3522118,-0.06424095,3,crimmins_thione
0.946224,-2.687527,3.9376595,1,evans
2.1759558,-3.0600579,8.680708,2,evans
-0.08073121,2.8061736,-1.712072,1,evans
3.102542,1.9490248,0.57540154,1,evans
4.59807,1.3489733,-1.6619431,0,evans
-0.44286403,4.239394,0.3121778,3,evans
-2.1208434,2.4335747,-0.27008408,2,evans
1.6657805,0.41420397,-0.1666642,1,evans
-1.9932259,2.6100101,-0.25844422,2,evans
1.7933977,0.59063995,-0.15502413,1,evans
-0.8734796,3.7804515,0.33567038,0,evans
-0.24767198,0.16244002,3.760174,2,evans
0.3328993,-3.8279912,3.0803723,0,evans
-1.0809064,-7.4784145,0.82696605,0,evans
1.0649135,-3.4409835,3.5243402,1,evans
-0.34889182,-7.091408,1.2709343,1,evans
0.62458247,-3.7776878,3.3605752,1,evans
-0.7892232,-7.428111,1.1071692,1,evans
0.5679496,0.43747285,-0.6158407,2,evans
-5.181325,-2.6973174,2.0222208,1,evans
-5.10614,-2.4976568,1.8640294,0,evans
0.02308137,2.378243,-2.1116118,2,evans
5.2881227,-0.1575553,-2.3123739,1,evans
3.0269003,0.14236376,-2.499493,1,evans
4.024003,-0.26925707,1.5005163,1,evans
4.0202293,0.53635144,0.71263456,2,evans
0.8502287,-4.3679395,0.77451336,1,evans
-0.97026014,-6.842897,3.0538037,0,oppolzer
-0.89883363,-7.0121837,2.9636724,0,oppolzer
-2.147617,-7.7372117,2.7856812,0,oppolzer
-0.29044715,3.301939,3.3848903,2,crimmins_oxathione
-2.0230227,2.112002,3.1171784,0,crimmins_oxathione
-3.8660724,4.8804297,3.547415,0,crimmins_oxathione
-1.3684912,3.54866,0.19929151,0,evans
-1.0163211,2.250755,-1.9896847,2,evans
3.1529696,0.77298945,-1.1264282,3,evans
2.0659833,-1.9169989,8.12839,1,evans
4.289785,-3.769408,2.913573,0,other_auxiliary
3.7739007,-0.023196282,0.300567,1,evans
-5.5149584,-4.012954,-8.775677,0,other_auxiliary
-4.6291146,-3.3174963,-7.3537993,0,other_auxiliary
-5.5149584,-4.012954,-8.775677,0,other_auxiliary
-3.8310044,-2.4983943,-6.3406315,0,other_auxiliary
-6.2529864,1.3651527,0.8698177,3,crimmins_thione
-6.3231616,1.3337053,0.81274915,3,crimmins_thione
-6.26963,1.3755089,0.81431216,3,crimmins_thione
-6.20699,1.4225453,0.8178687,3,crimmins_thione
-2.2625744,-2.3808994,3.4934845,0,evans
-0.9362147,0.7710932,-1.2212454,2,evans
-2.012706,0.27598557,-1.42438,0,evans
2.8982038,-1.8267195,-0.60989374,0,evans
3.5624127,2.5234172,-2.5261114,2,evans
4.22438,-1.2139051,-0.09808879,1,evans
3.6486604,-1.4574163,0.12013517,1,evans
5.8127704,-0.32174274,0.37062642,1,evans
1.0979968,-6.4098773,1.9061927,3,evans
1.7477944,-6.0049996,3.1746736,0,oppolzer
-1.7555265,-2.936077,3.4962351,0,evans
-2.2420669,-2.264987,3.3251517,0,evans
-3.0247526,-1.5099198,1.1743677,3,evans
1.2146193,-5.842234,3.012267,3,crimmins_oxathione
2.879951,-5.9391756,1.7195811,0,oppolzer
5.249047,-1.9148015,-0.465722,1,evans
1.3017077,-2.8456995,-0.28999096,1,evans
1.7588007,-6.6734157,2.131895,1,oppolzer
1.419911,-3.675478,-0.11515649,1,evans
-1.7355399,-2.9560146,3.8920496,1,evans
-2.2220805,-2.2849243,3.7209668,1,evans
1.1797574,-6.3206854,3.6542854,1,oppolzer
-0.07051963,-7.4199705,1.7221383,3,evans
1.9466338,-5.455228,3.456235,2,crimmins_oxathione
8.38767,-0.08660193,-0.2141413,3,evans
4.8021784,0.7863166,9.59183,1,evans
2.6414952,-7.0432806,2.9803743,1,oppolzer
-1.4638436,-2.8857734,3.776438,1,evans
-1.9503838,-2.2146835,3.6053548,1,evans
1.5063024,-5.7919307,3.29247,2,crimmins_oxathione
2.0428197,-5.1815476,0.7076101,2,evans
1.1576903,-5.878411,3.296586,2,crimmins_oxathione
3.1898344,-3.964574,-0.84468794,0,evans
5.1629434,-2.177596,-0.47369328,0,evans
4.020249,-1.1391528,-0.08099646,1,evans
1.544452,2.1621587,-2.5815346,3,evans
-5.9101787,2.5684977,3.0776439,0,crimmins_oxathione
-5.8901935,2.54856,3.473459,1,crimmins_oxathione
-6.4133825,2.6529653,3.49594,2,crimmins_oxathione
-5.6184964,2.6188009,3.3578467,1,crimmins_oxathione
-6.074684,2.492303,3.3736622,1,crimmins_oxathione
-6.5978737,2.596708,3.3961432,2,crimmins_oxathione
-5.076546,3.0454304,3.5303948,1,crimmins_oxathione
-5.9671082,2.532322,3.3619628,1,crimmins_oxathione
-6.490298,2.6367269,3.384444,2,crimmins_oxathione
4.591442,-0.4658462,-1.9978713,1,evans
-0.99275273,-2.8266902,8.264889,0,evans
-0.4657177,-3.4018059,8.663453,3,evans
2.9921098,-3.297305,-0.14814034,1,evans
1.4985883,1.8412061,-2.4235487,2,evans
3.6342394,-1.3163775,0.012531343,1,evans
0.48867017,-2.51979,1.3785554,2,evans
3.517518,-2.8439221,7.4847345,0,evans
3.631184,-2.8353386,7.5380554,0,evans
4.7228703,-7.3461337,11.4376135,0,evans
-2.4189136,2.0971525,0.9488206,1,evans
-3.5454986,2.3441436,2.908738,1,evans
-2.4997582,1.647725,1.7608716,1,evans
-2.6504707,1.6078244,1.9577641,1,evans
-2.6812062,2.8220704,0.31866822,1,evans
-0.20462868,2.5328646,-1.7598214,2,evans
0.84520495,-2.7848315,1.3423367,3,evans
4.154873,-0.4304069,-0.055185694,2,evans
-1.8225834,1.1613446,1.1963189,1,evans
-0.6737971,0.8554457,-0.2855914,1,evans
-2.2790384,0.58560306,1.2482704,0,evans
-3.2832437,-1.7511821,-3.435752,2,evans
-0.61165696,-0.322464,-3.4676602,2,evans
0.27465335,-2.7058163,-1.0108202,2,evans
-1.2045456,2.849676,2.6712158,1,crimmins_oxathione
-0.8189229,-3.9013233,-1.4655344,0,other_auxiliary
5.634309,2.0055184,-1.6431707,1,evans
1.3333193,0.78595686,-0.37386104,3,evans
1.138159,0.619225,-0.39276925,3,evans
0.7016676,0.39946887,-0.5185898,3,evans
0.49922493,0.2251185,-0.5671974,3,evans
1.2824218,3.8148303,-1.8133439,2,evans
0.6297777,3.2299058,-1.7366818,2,evans
0.6297777,3.2299058,-1.7366818,3,evans
-0.56900436,1.549307,-1.3176637,2,evans
0.48893255,2.139218,-1.1282511,2,evans
0.039597157,2.9830406,-1.8071078,2,evans
-0.087007344,2.7685974,-1.7263434,1,evans
-0.6027191,2.4236627,-1.8719312,2,evans
-0.10421861,2.8015673,-1.7960118,2,evans
0.17873555,2.9813097,-1.7706959,2,evans
1.4480633,3.8243861,-1.6148802,2,evans
-0.77821994,2.4894345,-2.0510314,2,evans
-0.71980214,2.5741003,-1.9733979,2,evans
-1.039966,2.320932,-2.0338168,2,evans
-1.2257216,2.1662796,-2.0058064,2,evans
-1.6766104,1.7555506,-1.9139947,1,evans
-2.261347,0.4443512,-1.6040506,1,evans
3.648349,3.8589997,2.1738024,1,crimmins_thione
-0.71514016,0.16246332,-5.7131677,2,other_auxiliary
8.887755,3.9103987,-1.0249839,0,evans
2.8010497,1.5637068,0.9291608,2,crimmins_oxathione
3.6811032,0.48168266,-1.9536378,1,evans
-1.5360459,7.3386755,4.4934597,3,crimmins_thione
3.144865,-0.29393086,-1.3998954,0,evans
2.8051817,-0.7258229,-1.2652704,2,evans
4.355421,1.2476778,-0.887673,1,evans
3.9257236,1.049371,-1.0038111,1,evans
3.951944,1.0555406,-0.9503322,1,evans
4.9986,1.3406185,-1.8094268,0,evans
4.9044538,1.3517921,-1.930998,1,evans
5.8773494,0.5757006,0.9058317,1,evans
5.727709,0.49462947,0.8331224,1,evans
5.093784,0.046821594,0.7276981,1,evans
7.1644692,2.8466208,-1.3230895,1,evans
-3.3245485,-2.6133497,0.75093067,0,oppolzer
-1.2230898,2.1753325,-2.0575695,2,evans
3.7372057,0.4703767,-1.4836067,1,evans
-1.2285829,1.3052137,-4.3304787,3,evans
5.070417,3.1181493,0.94152987,3,crimmins_thione
-3.6696234,5.7823973,4.1986723,0,crimmins_thione
-0.98043746,4.0438046,-0.01852117,3,evans
5.491201,1.7271305,-1.483121,1,evans
1.3809636,1.0397068,-1.8817695,2,evans
4.774781,1.5457969,-1.6045296,1,evans
0.6561394,-1.8568842,5.558534,3,oppolzer
-2.7286012,6.213176,3.4359393,1,crimmins_thione
1.433955,3.8019047,-2.1924634,3,evans
2.1626787,-1.4962687,-0.62207645,1,evans
5.602781,1.6891378,-1.7284768,0,evans
-0.9096861,-0.55264086,-0.09810279,0,crimmins_thione
-0.85444987,2.2576327,-2.2085373,2,evans
-4.2471266,5.0035057,2.3884628,2,crimmins_thione
2.1054242,3.2893531,-0.6328141,2,evans
1.9100968,3.2210522,-0.49840546,2,evans
3.141327,-2.369776,1.9696218,0,evans
-6.408657,1.2568855,0.85981035,3,crimmins_thione
2.1616619,-6.4407444,1.9876546,1,oppolzer
0.6646467,3.1881933,-1.9884666,2,evans
1.1650503,-6.468911,1.9347246,0,evans
2.3498118,-7.093584,2.7001715,1,oppolzer
2.3516386,-6.313311,1.7255394,0,oppolzer
0.56510556,-7.4411263,4.639459,1,oppolzer
1.2581515,0.71901053,-1.2820185,2,evans
-0.53733367,-8.596051,2.4094186,0,oppolzer
0.787249,-8.189506,1.4770062,0,oppolzer
1.4514539,-6.250445,3.5386732,1,oppolzer
0.2759703,-3.8641675,3.3646913,1,evans
3.543878,0.3741288,0.39516777,1,evans
3.6252663,0.36905715,0.4355399,1,evans
0.99314034,-0.27260715,4.018325,1,evans
6.4120126,2.249591,-1.5319873,1,evans
1.3351825,3.941323,-1.7319273,2,evans
-2.373816,0.1669337,-1.7361112,1,evans
0.017376522,-1.9509258,5.4049606,0,oppolzer
-0.46373892,-7.166118,-2.4365392,0,other_auxiliary
0.71978337,-6.4645853,-2.3157306,0,other_auxiliary
0.8728032,-6.3696074,-2.30406,0,other_auxiliary
0.75389165,-6.3874335,-2.2901073,0,other_auxiliary
-0.83724344,-6.6100936,-2.368892,2,other_auxiliary
0.3462785,-5.9085608,-2.2480834,2,other_auxiliary
0.49929813,-5.813583,-2.2364125,2,other_auxiliary
0.38038677,-5.831409,-2.2224598,2,other_auxiliary
-7.1258507,-5.065719,-2.3243613,0,evans
1.7178152,2.454904,0.2268624,3,evans
-1.6472318,1.1184131,-1.6291647,0,evans
-2.3443198,0.62381554,-1.7253951,0,evans
1.2930194,-2.9849625,-2.392389,3,evans
1.4740882,-1.3628179,-1.5047861,2,other_auxiliary
0.88826114,4.845697,0.60796,2,evans
-4.2283983,-1.4773238,-0.7684038,1,evans
-4.0379324,-1.322263,-0.7782771,1,evans
-4.140676,-1.3999523,-0.7869958,1,evans
-4.209022,-1.4560385,-0.8434765,1,evans
2.3836493,3.4523144,-0.25152582,2,evans
1.889331,2.2100642,1.7161709,3,crimmins_thione
6.0213885,1.6561155,-0.9332153,0,evans
1.4265916,-0.14956887,2.3190138,0,oppolzer
1.273747,3.696564,-1.509992,2,evans
1.6547486,0.082792565,2.326343,0,oppolzer
7.6539445,-4.793485,3.4917288,3,evans
-1.9682533,-2.15951,3.7812366,0,evans
-0.7699153,2.3497567,-0.50621885,0,evans
2.46754,0.52376366,0.42524236,3,evans
0.3255582,2.1905155,0.55948794,2,evans
1.2547317,2.6465373,0.7191704,2,evans
-0.73040193,3.9025285,0.16953902,2,evans
-0.8643917,-3.7006772,4.7572093,0,oppolzer
-6.601753,-3.3170724,-5.938159,1,evans
1.51409,3.8315556,-1.8100959,2,evans
-7.0903873,2.9901273,2.2826474,2,crimmins_thione
0.448437,-2.5458236,3.0455036,3,evans
6.056968,0.2956742,-2.2447705,1,evans
-0.34344023,0.32830548,0.47079906,2,evans
-7.784387,-5.7023635,-4.260372,2,evans
-7.2904162,-5.3608856,-4.269384,2,evans
-8.314844,-6.1646895,-4.2614646,2,evans
-5.6240034,-4.550675,-3.7701743,2,evans
-6.7680845,-5.0977497,-4.053833,3,evans
-5.921204,-4.56123,-3.9511118,2,evans
-8.068219,-6.016359,-4.234391,2,evans
-7.5477557,-5.5542192,-4.280629,2,evans
-7.1165648,-5.235173,-4.2487154,2,evans
-3.276332,-5.6486177,-3.473342,1,evans
-2.691372,-6.707632,-2.865035,1,evans
-5.358314,-4.4578013,-4.492635,2,evans
-1.1070275,-4.109162,-0.96760917,2,other_auxiliary
-1.0914284,-4.569329,-0.6841264,1,other_auxiliary
-6.064658,3.8180492,3.0119784,3,crimmins_oxathione
-4.2471266,5.0035057,2.3884628,1,crimmins_thione
2.3437862,-2.5697868,-2.4998984,1,evans
1.7390728,1.7287413,-3.1421764,1,evans
2.9967253,-0.8856838,-0.82721555,0,evans
3.0741541,-0.82589394,-0.8468348,0,evans
-4.2194805,-1.5481768,-1.9742763,3,evans
-3.9398139,-2.1769803,-4.918397,3,evans
-4.385218,-3.125513,-5.017969,3,evans
3.0233614,-0.8563627,-0.81454813,0,evans
-0.35455063,-0.42874613,1.9064422,0,evans
2.0908875,-1.2916971,-1.3661848,0,evans
-0.21818389,-0.3372643,1.7732335,0,evans
1.877575,-1.414028,-1.3110993,0,evans
-0.43149635,-0.45959517,1.828319,0,evans
1.5937264,-2.3611147,0.28452817,0,evans
3.6546476,5.0353537,-1.6690117,3,evans
0.049538024,-0.16198911,-1.0582591,3,evans
-1.0854152,0.7085915,1.1540469,1,evans
-3.5440357,-1.9412781,-1.8813262,0,evans
-0.047579728,-4.347238,-1.0112447,0,evans
2.0045974,-2.4225976,-0.74175507,0,evans
1.6503739,1.6533949,-3.117996,2,evans
1.6503739,1.6533949,-3.117996,2,evans
4.926971,-0.59725505,-0.113570996,0,evans
2.874792,-2.521896,-0.38306057,0,evans
5.3623114,-2.0690796,0.67277443,0,evans
-4.79551,-1.6883863,-1.8666456,3,evans
-4.8048573,-1.6926712,-1.869456,3,evans
-4.065778,0.07911576,-1.3618484,3,evans
-4.3501062,-0.73985445,-1.7670733,3,evans
-4.065778,0.07911576,-1.3618484,3,evans
-4.466112,-2.3303907,-2.79905,3,evans
0.59784734,-1.9057157,-1.9285578,3,crimmins_oxathione
0.88953006,-1.8554125,-1.6483546,2,crimmins_oxathione
-1.4640572,-0.55341184,-2.0507157,3,evans
2.368242,-2.76734,-1.852014,0,evans
-4.245273,-1.5544509,-1.9880505,2,evans
-4.2648087,-1.5692928,-1.9901118,3,evans
-4.324808,-1.6142732,-1.9964743,2,evans
5.4564133,-0.7642488,0.24651523,0,evans
4.3417187,-3.6197326,-0.77744335,0,evans
5.6028643,-1.0026253,0.3095286,0,evans
4.4890423,-3.8519268,-0.71210366,0,evans
4.3175054,-2.5947,5.717245,0,evans
3.2022252,-5.454306,4.6917367,0,evans
4.846394,-1.5298535,1.9372227,0,evans
3.7314065,-4.387399,0.9124881,0,evans
1.1518711,-4.4507027,-1.7700552,0,other_auxiliary
-6.131151,1.2424263,0.9579461,3,crimmins_thione
-3.263587,-1.5558735,-3.2240965,2,evans
0.2282522,-4.134459,-0.5881638,1,evans
2.7131617,-1.52365,-0.24385065,3,evans
1.6358025,1.5819101,-2.9480367,1,evans
1.6603734,3.354005,-2.3087065,1,evans
-0.004638707,2.5480003,-2.3955944,1,evans
-1.8528134,-1.1419097,-3.5263424,1,evans
5.085037,-1.059786,0.24460834,1,evans
5.1805267,-3.2826784,6.7545395,1,evans
0.8053187,-7.0547566,0.6531935,3,evans
0.82530516,-7.074693,1.0490088,2,evans
1.2275808,-7.8528028,1.6407715,1,oppolzer
1.0970016,-7.004453,0.9333965,2,evans
-4.123452,-1.4935293,-1.9079888,3,evans
-4.0692677,0.08106452,-0.9497112,3,evans
-4.1852746,-1.5094705,-1.9816883,3,evans
-3.510706,-1.1585987,-1.2944977,3,evans
-2.847827,-1.3619213,-2.8302557,3,evans
-3.4066734,-1.5808597,-2.8915355,3,evans
6.0560822,-4.7769966,1.9656004,3,evans
-3.6946712,-0.21585722,6.1598105,2,evans
-6.1134157,-2.4418664,-4.02038,0,evans
6.20614,-0.7068212,-0.97562015,0,evans
0.30376258,-9.147518,2.43355,0,oppolzer
2.1391175,-2.126716,-2.7674356,1,evans
-2.1030793,0.91325724,-1.5195001,0,evans
-0.89710075,-0.30851284,-3.5916104,0,evans
1.956094,-0.55670124,1.2091665,1,evans
2.1643646,1.7699924,-2.5071821,2,evans
3.8040652,2.716629,-0.6050303,2,evans
2.5579176,-2.030383,-0.046945553,1,evans
6.021009,-0.029761432,0.22816464,0,evans
-1.0076158,0.28241572,-5.1848593,3,evans
0.94346946,-2.6528037,-0.82594705,0,crimmins_thione
1.4816966,-2.3077781,-2.1799896,0,crimmins_thione
-2.2060297,-0.6563959,-0.37559932,0,crimmins_oxathione
-2.189835,-4.1643543,2.468034,2,crimmins_thione
1.7184281,-2.503671,-0.041284498,1,evans
1.9145324,-2.5055318,-0.30053145,1,evans
0.7854224,-8.969781,2.4516382,0,oppolzer
1.2351524,-2.6025,-0.5457438,1,crimmins_thione
1.7733798,-2.2574744,-1.8997865,1,crimmins_thione
-1.9143463,-0.60609245,-0.09539602,1,crimmins_oxathione
0.70379317,-4.051035,2.7575164,0,evans
2.3760722,-2.94631,3.0043302,0,evans
0.9137566,-3.9435384,2.891217,0,evans
1.625785,-3.5365927,2.93937,0,evans
1.1854533,-3.873297,2.775605,0,evans
4.134019,-2.9863145,-0.8932294,0,evans
4.453888,-3.426627,-0.7749393,0,evans
4.6012115,-3.6588213,-0.7095994,0,evans
3.3143954,-5.2612,4.694241,0,evans
3.8435767,-4.1942935,0.91499233,0,evans
4.5908933,-0.6988436,-0.0493233,1,evans
1.7133787,-1.8189739,0.35465717,3,evans
5.2756987,-2.043286,-1.2537283,1,evans
-0.5069171,-0.38367724,-2.3995988,3,evans
6.022271,0.35277545,-2.1830587,1,evans
-0.48448637,-0.6704899,2.3384185,2,evans
-2.7323952,-2.2721748,-1.6198958,2,evans
-6.2706594,-8.692492,-1.7782649,0,oppolzer
-6.1538124,-8.03393,-2.9019783,0,oppolzer
-6.7466507,-8.394035,-2.4956226,1,oppolzer
-6.1338267,-8.053866,-2.5061631,1,oppolzer
-5.4217987,-7.646922,-2.4580104,1,oppolzer
-5.8621306,-7.983626,-2.6217752,1,oppolzer
-6.282282,1.3368601,0.8941261,3,crimmins_thione
-6.217848,-2.158348,-3.7287161,1,evans
0.30558923,-8.367244,1.4589179,0,oppolzer
-0.37974438,-1.6655163,-2.1326401,0,evans
-1.1967986,-0.051981635,-3.1276915,0,evans
-1.1643829,-1.0803026,-1.9758402,0,evans
1.6529438,1.6426502,-2.8761134,1,evans
3.8891778,-1.2218741,0.18605632,3,evans
0.495566,-8.239809,1.1968026,1,oppolzer
1.0038221,-3.8606038,2.4499934,1,evans
0.89377004,-3.9236007,2.4954019,0,evans
5.3301215,-2.1690662,-0.0938423,0,evans
-6.2704773,-2.4328933,-3.87671,0,evans
-6.5621595,-2.4831965,-4.1569123,3,evans
-0.93776804,0.023935162,-3.3302562,3,evans
-2.4561892,1.0722263,-0.77838165,0,evans
3.3332691,-1.7221857,0.10593748,1,evans
-0.42898688,0.24110718,-3.5032518,1,evans
3.3721526,-3.1777372,1.1424488,0,evans
1.457278,1.9747101,-2.646293,3,evans
3.5010636,-1.7854301,-0.64691263,1,evans
1.222615,1.4366847,-3.0490456,1,evans
0.7932552,1.1927509,-3.0237856,1,evans
1.9073296,1.6094285,-3.3097522,0,evans
4.103242,-1.2056816,-0.24973446,2,evans
0.6095318,-0.07281389,-0.5108453,3,evans
1.4117038,1.9395834,-2.6216261,3,evans
2.2255611,-1.2611434,-0.08541277,1,evans
1.1311356,-5.704736,4.2206354,1,oppolzer
1.424764,-3.4907515,7.612728,3,evans
-1.3988361,-0.65647596,-1.7372199,2,evans
3.479788,-5.644487,1.5941831,0,evans
4.92012,-1.3163625,-0.88597953,1,evans
1.2181696,1.3378421,-2.2540152,2,evans
1.9352443,-5.221566,0.7193092,2,evans
0.18518017,0.4360002,-3.4496284,2,evans
2.615987,-2.3106458,6.864808,1,evans
0.2125146,0.455686,-3.4761975,2,evans
3.4720905,-3.7939088,4.0763197,2,oppolzer
0.2896657,-2.2495816,-0.79999393,3,crimmins_oxathione
0.085863195,-2.9750726,1.0097204,3,crimmins_oxathione
1.0812125,-3.039576,-0.6857738,3,crimmins_oxathione
0.0050094477,-2.265821,-1.5222019,2,crimmins_oxathione
-0.30317223,-2.6096866,-0.3936382,2,crimmins_oxathione
-0.5069752,-3.3351781,1.4160763,2,crimmins_oxathione
0.4883747,-3.3996809,-0.27941805,2,crimmins_oxathione
0.61783385,-1.9256532,-1.5327424,2,crimmins_oxathione
0.30965227,-2.2695193,-0.40417832,2,crimmins_oxathione
0.10584944,-2.9950106,1.405536,2,crimmins_oxathione
1.101199,-3.0595136,-0.28995827,2,crimmins_oxathione
0.5813487,-2.199278,-0.5197907,2,crimmins_oxathione
0.37754586,-2.9247692,1.2899238,2,crimmins_oxathione
1.3728955,-2.9892726,-0.40557057,2,crimmins_oxathione
6.2097335,-0.05732894,0.39785126,0,evans
6.4350734,0.70718324,-1.755342,1,evans
1.6377124,-5.991283,3.1002045,1,oppolzer
3.5208352,-0.32421228,-0.9496335,1,evans
2.5842376,2.7401288,-2.391983,2,evans
6.370863,0.72075737,-2.2885635,1,evans
-4.924682,-5.4998384,-2.3954427,1,myers
-0.30495706,-0.37024236,-1.9501189,2,evans
0.92117196,-5.812234,4.0869346,1,oppolzer
1.0906413,-5.8007126,3.9931529,0,oppolzer
-1.070257,-5.190057,7.31373,1,evans
-0.25348502,0.26522836,-3.3798797,1,evans
-2.8192346,-2.3620021,5.1525006,1,crimmins_thione
-3.2117107,-2.7248704,5.026635,1,crimmins_thione
1.4620417,1.4975387,-2.84782,3,evans
3.4825242,-2.1337175,1.332058,3,evans
3.8582792,-3.710588,0.2028256,0,evans
4.0334253,-3.7783728,-0.13525005,0,evans
3.6336145,-3.7847474,0.27705058,0,evans
1.1111491,-5.6847997,3.82482,0,oppolzer
-4.5851555,-3.4911544,4.5963097,0,crimmins_thione
0.79608595,-3.3958387,-0.23599702,3,evans
3.6813838,-4.0633645,-0.19403765,0,evans
3.5157404,-3.5574033,0.24699047,0,evans
0.51831067,-6.0449047,4.231176,1,oppolzer
-5.177994,-3.8512602,5.002665,1,crimmins_thione
-5.307496,-6.475678,9.859836,1,crimmins_thione
-1.0297626,-5.0940804,7.5412126,0,evans
1.5598938,-5.6434684,3.961353,0,oppolzer
1.424764,-3.4907515,7.612728,0,evans
4.6521864,3.2032635,-1.4637809,2,evans
1.402832,-5.6344957,4.1050234,1,oppolzer
-4.2934723,-3.4408512,4.876513,1,crimmins_thione
0.2860188,-5.74195,2.962989,0,evans
2.2260606,1.4060537,-0.12863326,2,evans
4.8454657,-0.53557885,0.2149157,2,crimmins_oxathione
1.9447821,-5.2078676,4.277571,3,oppolzer
